stasiun,pm10,so2,co,o3,no2,max,critical,categori,year
2,44.0,12.0,25.0,60.0,5.0,60.0,3,1,2020
2,76.0,14.0,49.5,110.0,10.0,110.0,3,2,2020
2,50.0,12.0,20.0,65.0,6.0,65.0,3,1,2020
2,62.0,12.0,41.0,50.0,15.0,62.0,0,1,2020
2,58.0,12.0,43.0,64.0,13.0,64.0,3,1,2020
2,53.0,14.0,24.0,59.0,6.0,59.0,3,1,2020
2,50.0,14.0,31.0,44.0,12.0,50.0,0,0,2020
2,40.0,14.0,34.0,35.0,5.0,40.0,0,0,2020
2,45.0,15.0,43.0,84.0,9.0,84.0,3,1,2020
2,36.0,14.0,29.0,78.0,11.0,78.0,3,1,2020
2,62.0,13.0,39.0,74.0,9.0,74.0,3,1,2020
2,70.0,13.0,42.0,79.0,10.0,79.0,3,1,2020
2,45.0,14.0,27.0,54.0,8.0,54.0,3,1,2020
2,44.0,15.0,39.0,38.0,10.0,44.0,0,0,2020
2,38.0,15.0,35.0,45.0,8.0,45.0,3,0,2020
2,41.0,15.0,49.5,37.0,8.0,50.0,2,0,2020
2,67.0,14.0,49.5,49.0,12.0,67.0,0,1,2020
2,55.0,14.0,26.0,45.0,8.0,55.0,0,1,2020
2,51.0,14.0,28.0,50.0,7.0,51.0,0,1,2020
2,26.0,14.0,20.0,48.0,10.0,48.0,3,0,2020
2,46.0,14.0,35.0,46.0,11.0,46.0,0,0,2020
2,53.0,16.0,26.0,45.0,9.0,53.0,0,1,2020
2,48.0,16.0,19.0,126.0,6.0,126.0,3,2,2020
2,55.0,16.0,23.0,68.0,9.0,68.0,3,1,2020
2,57.0,15.0,36.0,56.0,8.0,57.0,0,1,2020
2,62.0,15.0,46.0,108.0,8.0,108.0,3,2,2020
2,52.0,17.0,35.0,55.0,15.0,55.0,3,1,2020
2,38.0,16.0,30.0,59.0,10.0,59.0,3,1,2020
2,51.0,16.0,47.0,58.0,11.0,58.0,3,1,2020
2,53.0,16.0,28.0,35.0,6.0,53.0,0,1,2020
2,43.0,15.0,21.0,35.0,7.0,43.0,0,0,2020
2,33.0,15.0,25.0,38.0,7.0,38.0,3,0,2020
2,55.0,14.0,49.5,41.0,11.0,75.0,2,1,2020
2,49.0,15.0,27.0,49.0,6.0,49.0,0,0,2020
2,48.0,16.0,40.0,38.0,10.0,48.0,0,0,2020
2,50.0,15.0,33.0,48.0,13.0,50.0,0,0,2020
2,51.0,16.0,49.5,45.0,10.0,52.0,2,1,2020
2,43.0,16.0,23.0,54.0,8.0,54.0,3,1,2020
2,34.0,16.0,30.0,55.0,14.0,55.0,3,1,2020
2,66.0,16.0,49.5,70.0,13.0,70.0,3,1,2020
2,71.0,16.0,47.0,54.0,12.0,71.0,0,1,2020
2,35.0,16.0,19.0,38.0,4.0,38.0,3,0,2020
2,38.0,17.0,23.0,67.0,8.0,67.0,3,1,2020
2,47.0,16.0,24.0,63.0,4.0,63.0,3,1,2020
2,50.0,16.0,15.0,35.0,4.0,50.0,0,0,2020
2,51.0,17.0,24.0,68.0,5.0,68.0,3,1,2020
2,43.0,16.0,19.0,75.0,4.0,75.0,3,1,2020
2,65.0,17.0,45.0,137.0,5.0,137.0,3,2,2020
2,51.0,16.0,35.0,93.0,5.0,93.0,3,1,2020
2,50.0,16.0,31.0,109.0,5.0,109.0,3,2,2020
2,43.0,16.0,27.0,105.0,5.0,105.0,3,2,2020
2,51.0,16.0,24.0,74.0,7.0,74.0,3,1,2020
2,38.0,15.0,19.0,47.0,12.0,47.0,3,0,2020
2,32.0,17.0,18.0,55.0,5.0,55.0,3,1,2020
2,39.0,17.0,23.0,50.0,6.0,50.0,3,0,2020
2,43.0,17.0,21.0,95.0,7.0,95.0,3,1,2020
2,54.0,17.0,31.0,72.0,10.0,72.0,3,1,2020
2,40.0,18.0,18.0,97.0,7.0,97.0,3,1,2020
2,44.0,17.0,22.0,68.0,8.0,68.0,3,1,2020
2,48.0,16.0,19.0,73.0,4.0,73.0,3,1,2020
2,49.0,17.0,21.0,112.0,5.0,112.0,3,2,2020
2,74.0,18.0,36.0,73.0,8.0,74.0,0,1,2020
2,42.0,19.0,21.0,68.0,5.0,68.0,3,1,2020
2,38.0,18.0,23.0,35.0,7.0,38.0,0,0,2020
2,51.0,18.0,35.0,62.0,7.0,62.0,3,1,2020
2,55.0,19.0,22.0,44.0,6.0,55.0,0,1,2020
2,54.0,17.0,22.0,35.0,3.0,54.0,0,1,2020
2,59.0,19.0,25.0,65.0,7.0,65.0,3,1,2020
2,51.0,19.0,19.0,81.0,3.0,81.0,3,1,2020
2,52.0,17.0,29.0,33.0,6.0,52.0,0,1,2020
2,40.0,17.0,23.0,24.0,4.0,40.0,0,0,2020
2,26.0,18.0,13.0,40.0,3.0,40.0,3,0,2020
2,50.0,17.0,19.0,53.0,6.0,53.0,3,1,2020
2,53.0,17.0,26.0,72.0,8.0,72.0,3,1,2020
2,45.0,18.0,18.0,64.0,4.0,64.0,3,1,2020
2,60.0,17.0,31.0,71.0,4.0,71.0,3,1,2020
2,48.0,17.0,17.0,67.0,5.0,67.0,3,1,2020
2,40.0,17.0,22.0,73.0,6.0,73.0,3,1,2020
2,39.0,19.0,19.0,65.0,6.0,65.0,3,1,2020
2,37.0,18.0,17.0,55.0,5.0,55.0,3,1,2020
2,51.0,17.0,19.0,92.0,5.0,92.0,3,1,2020
2,36.0,18.0,15.0,66.0,4.0,66.0,3,1,2020
2,56.0,19.0,20.0,85.0,8.0,85.0,3,1,2020
2,62.0,18.0,20.0,89.0,9.0,89.0,3,1,2020
2,50.0,19.0,17.0,53.0,7.0,53.0,3,1,2020
2,58.0,19.0,26.0,75.0,8.0,75.0,3,1,2020
2,51.0,17.0,17.0,60.0,5.0,60.0,3,1,2020
2,39.0,18.0,22.0,40.0,6.0,40.0,3,0,2020
2,46.0,19.0,29.0,55.0,5.0,55.0,3,1,2020
2,62.0,18.0,23.0,71.0,5.0,71.0,3,1,2020
2,38.0,18.0,18.0,53.0,3.0,53.0,3,1,2020
2,38.0,19.0,22.0,79.0,5.0,79.0,3,1,2020
2,45.0,18.0,19.0,70.0,7.0,70.0,3,1,2020
2,65.0,19.0,37.0,77.0,10.0,77.0,3,1,2020
2,55.0,18.0,21.0,58.0,4.0,58.0,3,1,2020
2,25.0,19.0,12.0,46.0,5.0,46.0,3,0,2020
2,62.0,20.0,35.0,49.0,8.0,62.0,0,1,2020
2,40.0,19.0,14.0,35.0,5.0,40.0,0,0,2020
2,53.0,18.0,18.0,50.0,5.0,53.0,0,1,2020
2,38.0,18.0,13.0,47.0,5.0,47.0,3,0,2020
2,33.0,18.0,16.0,68.0,3.0,68.0,3,1,2020
2,66.0,17.0,18.0,65.0,5.0,66.0,0,1,2020
2,57.0,17.0,20.0,60.0,8.0,60.0,3,1,2020
2,67.0,17.0,26.0,68.0,7.0,68.0,3,1,2020
2,43.0,17.0,18.0,62.0,6.0,62.0,3,1,2020
2,44.0,17.0,20.0,63.0,5.0,63.0,3,1,2020
2,44.0,18.0,17.0,69.0,4.0,69.0,3,1,2020
2,57.0,17.0,17.0,64.0,6.0,64.0,3,1,2020
2,59.0,17.0,18.0,58.0,6.0,59.0,0,1,2020
2,56.0,17.0,17.0,63.0,6.0,63.0,3,1,2020
2,60.0,17.0,18.0,77.0,6.0,77.0,3,1,2020
2,52.0,17.0,15.0,75.0,4.0,75.0,3,1,2020
2,26.0,18.0,15.0,59.0,5.0,59.0,3,1,2020
2,34.0,18.0,14.0,67.0,5.0,67.0,3,1,2020
2,21.0,19.0,14.0,46.0,5.0,46.0,3,0,2020
2,48.0,19.0,16.0,55.0,5.0,55.0,3,1,2020
2,37.0,18.0,15.0,54.0,4.0,54.0,3,1,2020
2,57.0,17.0,26.0,28.0,6.0,57.0,0,1,2020
2,30.0,18.0,15.0,30.0,4.0,30.0,0,0,2020
2,37.0,18.0,18.0,40.0,5.0,40.0,3,0,2020
2,37.0,18.0,12.0,75.0,2.0,75.0,3,1,2020
2,39.0,17.0,15.0,78.0,5.0,78.0,3,1,2020
2,54.0,17.0,16.0,82.0,5.0,82.0,3,1,2020
2,44.0,17.0,36.0,55.0,8.0,55.0,3,1,2020
2,54.0,17.0,28.0,51.0,5.0,54.0,0,1,2020
2,52.0,17.0,22.0,59.0,5.0,59.0,3,1,2020
2,48.0,17.0,20.0,53.0,4.0,53.0,3,1,2020
2,56.0,2.0,18.0,36.0,7.0,56.0,0,1,2020
2,54.0,3.0,17.0,60.0,8.0,60.0,3,1,2020
2,59.0,2.0,16.0,79.0,7.0,79.0,3,1,2020
2,53.0,2.0,19.0,96.0,15.0,96.0,3,1,2020
2,61.0,2.0,23.0,56.0,7.0,61.0,0,1,2020
2,77.0,2.0,38.0,58.0,9.0,77.0,0,1,2020
2,62.0,2.0,21.0,61.0,8.0,62.0,0,1,2020
2,54.0,4.0,17.0,66.0,8.0,66.0,3,1,2020
2,40.0,2.0,14.0,71.0,9.0,71.0,3,1,2020
2,47.0,2.0,14.0,69.0,6.0,69.0,3,1,2020
2,62.0,3.0,18.0,65.0,5.0,65.0,3,1,2020
2,60.0,3.0,20.0,48.0,9.0,60.0,0,1,2020
2,62.0,3.0,20.0,75.0,8.0,75.0,3,1,2020
2,52.0,3.0,14.0,57.0,6.0,57.0,3,1,2020
2,59.0,3.0,20.0,51.0,8.0,59.0,0,1,2020
2,58.0,3.0,17.0,58.0,6.0,58.0,0,1,2020
2,71.0,6.0,19.0,53.0,6.0,71.0,0,1,2020
2,54.0,12.0,21.0,61.0,7.0,61.0,3,1,2020
2,52.0,12.0,16.0,60.0,7.0,60.0,3,1,2020
2,76.0,12.0,37.0,77.0,12.0,77.0,3,1,2020
2,70.0,13.0,21.0,81.0,10.0,81.0,3,1,2020
2,64.0,13.0,18.0,69.0,7.0,69.0,3,1,2020
2,70.0,13.0,16.0,81.0,6.0,81.0,3,1,2020
2,71.0,14.0,15.0,78.0,6.0,78.0,3,1,2020
2,65.0,13.0,18.0,65.0,9.0,65.0,0,1,2020
2,63.0,13.0,15.0,71.0,6.0,71.0,3,1,2020
2,68.0,14.0,20.0,59.0,11.0,68.0,0,1,2020
2,58.0,14.0,23.0,88.0,10.0,88.0,3,1,2020
2,48.0,13.0,16.0,71.0,6.0,71.0,3,1,2020
2,57.0,15.0,16.0,48.0,8.0,57.0,0,1,2020
2,53.0,15.0,16.0,56.0,7.0,56.0,3,1,2020
2,51.0,15.0,15.0,61.0,12.0,61.0,3,1,2020
2,56.0,15.0,15.0,73.0,9.0,73.0,3,1,2020
2,49.0,14.0,14.0,64.0,6.0,64.0,3,1,2020
2,65.0,15.0,21.0,113.0,10.0,113.0,3,2,2020
2,71.0,16.0,20.0,111.0,10.0,111.0,3,2,2020
2,64.0,15.0,24.0,78.0,8.0,78.0,3,1,2020
2,64.0,15.0,20.0,71.0,13.0,71.0,3,1,2020
2,66.0,16.0,15.0,59.0,9.0,66.0,0,1,2020
2,61.0,16.0,14.0,51.0,7.0,61.0,0,1,2020
2,50.0,17.0,13.0,37.0,8.0,50.0,0,0,2020
2,67.0,18.0,17.0,89.0,8.0,89.0,3,1,2020
2,63.0,17.0,13.0,77.0,6.0,77.0,3,1,2020
2,56.0,18.0,11.0,79.0,9.0,79.0,3,1,2020
2,56.0,19.0,12.0,73.0,8.0,73.0,3,1,2020
2,64.0,19.0,16.0,95.0,9.0,95.0,3,1,2020
2,64.0,20.0,16.0,111.0,12.0,111.0,3,2,2020
2,67.0,18.0,14.0,136.0,8.0,136.0,3,2,2020
2,53.0,19.0,13.0,70.0,8.0,70.0,3,1,2020
2,60.0,20.0,13.0,77.0,8.0,77.0,3,1,2020
2,73.0,20.0,21.0,76.0,10.0,76.0,3,1,2020
2,66.0,20.0,17.0,78.0,9.0,78.0,3,1,2020
2,59.0,19.0,12.0,84.0,6.0,84.0,3,1,2020
2,68.0,19.0,15.0,62.0,9.0,68.0,0,1,2020
2,74.0,19.0,21.0,103.0,8.0,103.0,3,2,2020
2,67.0,19.0,18.0,91.0,9.0,91.0,3,1,2020
2,62.0,19.0,17.0,63.0,8.0,63.0,3,1,2020
2,52.0,19.0,17.0,69.0,8.0,69.0,3,1,2020
2,53.0,20.0,19.0,76.0,8.0,76.0,3,1,2020
2,61.0,20.0,19.0,55.0,9.0,61.0,0,1,2020
2,60.0,22.0,29.0,67.0,11.0,67.0,3,1,2020
2,55.0,21.0,19.0,57.0,9.0,57.0,3,1,2020
2,38.0,21.0,21.0,51.0,13.0,51.0,3,1,2020
2,43.0,21.0,24.0,50.0,8.0,50.0,3,0,2020
2,46.0,21.0,20.0,68.0,6.0,68.0,3,1,2020
2,48.0,21.0,16.0,53.0,5.0,53.0,3,1,2020
2,56.0,22.0,19.0,71.0,9.0,71.0,3,1,2020
2,60.0,22.0,29.0,82.0,10.0,82.0,3,1,2020
2,57.0,22.0,18.0,64.0,8.0,64.0,3,1,2020
2,46.0,23.0,10.0,55.0,6.0,55.0,3,1,2020
2,56.0,24.0,20.0,55.0,11.0,56.0,0,1,2020
2,65.0,25.0,26.0,80.0,13.0,80.0,3,1,2020
2,55.0,27.0,17.0,52.0,8.0,55.0,0,1,2020
2,54.0,25.0,12.0,58.0,6.0,58.0,3,1,2020
2,49.0,25.0,9.0,73.0,7.0,73.0,3,1,2020
2,51.0,24.0,10.0,65.0,5.0,65.0,3,1,2020
2,58.0,25.0,13.0,58.0,9.0,58.0,0,1,2020
2,50.0,25.0,11.0,61.0,8.0,61.0,3,1,2020
2,55.0,26.0,15.0,70.0,10.0,70.0,3,1,2020
2,56.0,26.0,13.0,86.0,8.0,86.0,3,1,2020
2,54.0,25.0,16.0,121.0,6.0,121.0,3,2,2020
2,51.0,25.0,17.0,108.0,7.0,108.0,3,2,2020
2,54.0,25.0,13.0,98.0,6.0,98.0,3,1,2020
2,45.0,26.0,17.0,84.0,5.0,84.0,3,1,2020
2,43.0,25.0,12.0,83.0,9.0,83.0,3,1,2020
2,36.0,27.0,22.0,75.0,5.0,75.0,3,1,2020
2,37.0,28.0,17.0,125.0,9.0,125.0,3,2,2020
2,51.0,29.0,16.0,128.0,8.0,128.0,3,2,2020
2,52.0,30.0,17.0,114.0,7.0,114.0,3,2,2020
2,36.0,31.0,15.0,68.0,6.0,68.0,3,1,2020
2,42.0,34.0,13.0,92.0,5.0,92.0,3,1,2020
2,50.0,34.0,12.0,82.0,5.0,82.0,3,1,2020
2,40.0,32.0,17.0,73.0,7.0,73.0,3,1,2020
2,43.0,33.0,19.0,91.0,6.0,91.0,3,1,2020
2,26.0,32.0,11.0,72.0,4.0,72.0,3,1,2020
2,33.0,34.0,8.0,76.0,4.0,76.0,3,1,2020
2,36.0,33.0,12.0,89.0,10.0,89.0,3,1,2020
2,36.0,35.0,11.0,107.0,7.0,107.0,3,2,2020
2,47.0,32.0,14.0,88.0,9.0,88.0,3,1,2020
2,38.0,32.0,21.0,72.0,8.0,72.0,3,1,2020
2,29.0,32.0,15.0,87.0,5.0,87.0,3,1,2020
2,56.0,34.0,25.0,94.0,12.0,94.0,3,1,2020
2,46.0,34.0,17.0,86.0,9.0,86.0,3,1,2020
2,44.0,35.0,15.0,99.0,11.0,99.0,3,1,2020
2,39.0,38.0,10.0,100.0,5.0,100.0,3,1,2020
2,36.0,39.0,13.0,73.0,11.0,73.0,3,1,2020
2,36.0,38.0,16.0,54.0,7.0,54.0,3,1,2020
2,50.0,40.0,21.0,44.0,9.0,50.0,0,0,2020
2,29.0,6.0,10.0,62.0,29.5,63.0,4,1,2020
2,36.0,49.0,41.0,12.0,29.5,5.5,3,1,2020
2,50.0,49.0,43.0,18.0,29.5,8.0,3,1,2020
2,50.0,49.0,43.0,21.0,29.5,10.0,3,1,2020
2,46.0,49.0,44.0,11.0,29.5,6.0,3,1,2020
2,54.0,49.0,44.0,20.0,29.5,9.0,3,2,2020
2,37.0,17.0,43.0,8.0,22.0,5.5,1,0,2020
2,28.0,16.0,42.0,6.0,14.0,5.5,1,0,2020
2,31.0,46.0,4.0,24.0,2.0,46.0,1,0,2020
2,33.0,46.0,4.0,14.0,3.0,46.0,1,0,2020
2,22.0,44.0,6.0,20.0,1.0,44.0,1,0,2020
2,37.0,44.0,7.0,16.0,3.0,44.0,1,0,2020
2,29.0,46.0,5.0,27.0,4.0,46.0,1,0,2020
2,25.0,13.0,4.0,21.0,2.0,25.0,0,0,2020
2,39.0,13.0,6.0,18.0,3.0,39.0,0,0,2020
2,41.0,10.0,9.0,24.0,27.0,41.0,0,0,2020
3,45.0,36.0,25.0,46.0,5.0,46.0,3,0,2020
3,51.0,37.0,15.0,46.0,6.0,51.0,0,1,2020
3,48.0,38.0,14.0,51.0,5.0,51.0,3,1,2020
3,40.0,39.0,19.0,50.0,5.0,50.0,3,0,2020
3,56.0,37.0,33.0,41.0,6.0,56.0,0,1,2020
3,50.0,38.0,18.0,47.0,6.0,50.0,0,0,2020
3,52.0,40.0,16.0,47.0,5.0,52.0,0,1,2020
3,82.0,38.0,31.0,30.0,6.0,82.0,0,1,2020
3,44.0,37.0,18.0,33.0,6.0,44.0,0,0,2020
3,36.0,38.0,20.0,30.0,5.0,38.0,1,0,2020
3,43.0,38.0,9.0,43.0,2.0,43.0,0,0,2020
3,33.0,38.0,11.0,51.0,3.0,51.0,3,1,2020
3,32.0,32.0,11.0,48.0,6.0,48.0,3,0,2020
3,35.0,29.0,10.0,52.0,5.0,52.0,3,1,2020
3,70.0,30.0,37.0,63.0,5.0,70.0,0,1,2020
3,71.0,29.0,36.0,125.0,6.0,125.0,3,2,2020
3,59.0,30.0,15.0,75.0,6.0,75.0,3,1,2020
3,76.0,31.0,49.5,94.0,5.0,94.0,3,1,2020
3,56.0,31.0,13.0,50.0,7.0,56.0,0,1,2020
3,54.0,30.0,17.0,50.0,4.0,54.0,0,1,2020
3,82.0,31.0,25.0,53.0,5.0,82.0,0,1,2020
3,60.0,32.0,20.0,44.0,7.0,60.0,0,1,2020
3,71.0,30.0,22.0,29.0,5.0,71.0,0,1,2020
3,37.0,29.0,26.0,35.0,3.0,37.0,0,0,2020
3,63.0,30.0,29.0,71.0,4.0,71.0,3,1,2020
3,47.0,30.0,13.0,73.0,4.0,73.0,3,1,2020
3,63.0,30.0,27.0,92.0,5.0,92.0,3,1,2020
3,33.0,30.0,14.0,80.0,5.0,80.0,3,1,2020
3,56.0,30.0,18.0,37.0,5.0,56.0,0,1,2020
3,57.0,30.0,14.0,33.0,3.0,57.0,0,1,2020
3,52.0,30.0,16.0,36.0,3.0,52.0,0,1,2020
3,59.0,30.0,40.0,35.0,3.0,59.0,0,1,2020
3,43.0,30.0,32.0,32.0,5.0,43.0,0,0,2020
3,59.0,30.0,36.0,41.0,4.0,59.0,0,1,2020
3,59.0,30.0,16.0,33.0,3.0,59.0,0,1,2020
3,74.0,30.0,11.0,66.0,3.0,74.0,0,1,2020
3,47.0,30.0,23.0,38.0,4.0,47.0,0,0,2020
3,51.0,31.0,22.0,76.0,4.0,76.0,3,1,2020
3,69.0,32.0,24.0,98.0,7.0,98.0,3,1,2020
3,74.0,26.0,47.0,147.5,7.0,137.5,3,2,2020
3,67.0,23.0,27.0,118.0,4.0,118.0,3,2,2020
3,43.0,21.0,22.0,147.5,4.0,137.5,3,2,2020
3,62.0,23.0,32.0,93.0,4.0,93.0,3,1,2020
3,54.0,22.0,20.0,51.0,3.0,54.0,0,1,2020
3,30.0,20.0,11.0,68.0,3.0,68.0,3,1,2020
3,34.0,20.0,22.0,80.0,4.0,80.0,3,1,2020
3,58.0,19.0,34.0,85.0,4.0,85.0,3,1,2020
3,40.0,19.0,15.0,92.0,4.0,92.0,3,1,2020
3,52.0,19.0,21.0,89.0,5.0,89.0,3,1,2020
3,54.0,18.0,20.0,84.0,2.0,84.0,3,1,2020
3,56.0,21.0,27.0,104.0,6.0,104.0,3,2,2020
3,64.0,22.0,41.0,78.0,7.0,78.0,3,1,2020
3,55.0,21.0,11.0,81.0,6.0,81.0,3,1,2020
3,40.0,22.0,21.0,105.0,6.0,105.0,3,2,2020
3,76.0,22.0,25.0,108.0,8.0,108.0,3,2,2020
3,70.0,21.0,18.0,147.5,5.0,137.5,3,2,2020
3,35.0,22.0,8.0,66.0,3.0,66.0,3,1,2020
3,44.0,24.0,10.0,100.0,14.0,100.0,3,1,2020
3,53.0,23.0,18.0,86.0,16.0,86.0,3,1,2020
3,43.0,22.0,6.0,55.0,7.0,55.0,3,1,2020
3,89.0,25.0,28.0,147.5,13.0,137.5,3,2,2020
3,69.0,22.0,21.0,131.0,10.0,131.0,3,2,2020
3,59.0,23.0,18.0,133.0,10.0,133.0,3,2,2020
3,99.5,23.0,16.0,129.0,10.0,129.0,3,2,2020
3,57.0,23.0,13.0,108.0,10.0,108.0,3,2,2020
3,73.0,22.0,27.0,37.0,9.0,73.0,0,1,2020
3,56.0,6.0,23.0,40.0,7.0,56.0,0,1,2020
3,78.0,6.0,15.0,63.0,2.0,78.0,0,1,2020
3,74.0,26.0,19.0,104.0,11.0,104.0,3,2,2020
3,78.0,25.0,22.0,86.0,10.0,86.0,3,1,2020
3,62.0,25.0,12.0,66.0,12.0,66.0,3,1,2020
3,42.0,25.0,11.0,90.0,8.0,90.0,3,1,2020
3,51.0,25.0,10.0,36.0,6.0,51.0,0,1,2020
3,55.0,27.0,14.0,48.0,6.0,55.0,0,1,2020
3,66.0,28.0,22.0,63.0,7.0,66.0,0,1,2020
3,66.0,28.0,14.0,83.0,8.0,83.0,3,1,2020
3,56.0,26.0,18.0,60.0,8.0,60.0,3,1,2020
3,42.0,25.0,17.0,28.0,9.0,42.0,0,0,2020
3,33.0,26.0,10.0,58.0,7.0,58.0,3,1,2020
3,59.0,28.0,13.0,57.0,8.0,59.0,0,1,2020
3,65.0,27.0,19.0,107.0,8.0,107.0,3,2,2020
3,99.5,27.0,13.0,87.0,5.0,109.0,0,2,2020
3,82.0,27.0,24.0,89.0,10.0,89.0,3,1,2020
3,52.0,26.0,13.0,64.0,7.0,64.0,3,1,2020
3,54.0,28.0,13.0,61.0,9.0,61.0,3,1,2020
3,57.0,27.0,15.0,72.0,9.0,72.0,3,1,2020
3,60.0,27.0,16.0,66.0,8.0,66.0,3,1,2020
3,60.0,27.0,19.0,75.0,8.0,75.0,3,1,2020
3,52.0,28.0,12.0,82.0,6.0,82.0,3,1,2020
3,73.0,29.0,17.0,86.0,10.0,86.0,3,1,2020
3,78.0,28.0,13.0,73.0,6.0,78.0,0,1,2020
3,69.0,28.0,14.0,57.0,7.0,69.0,0,1,2020
3,99.5,31.0,25.0,58.0,10.0,111.0,0,2,2020
3,66.0,27.0,13.0,51.0,7.0,66.0,0,1,2020
3,64.0,26.0,25.0,53.0,9.0,64.0,0,1,2020
3,59.0,20.0,14.0,60.0,9.0,60.0,3,1,2020
3,80.0,22.0,26.0,44.0,9.0,80.0,0,1,2020
3,67.0,21.0,18.0,59.0,5.0,67.0,0,1,2020
3,91.0,22.0,15.0,60.0,5.0,91.0,0,1,2020
3,77.0,22.0,22.0,36.0,8.0,77.0,0,1,2020
3,72.0,23.0,27.0,56.0,8.0,72.0,0,1,2020
3,54.0,22.0,14.0,54.0,5.0,54.0,0,1,2020
3,57.0,23.0,17.0,49.0,5.0,57.0,0,1,2020
3,52.0,22.0,12.0,52.0,5.0,52.0,0,1,2020
3,60.0,23.0,11.0,51.0,6.0,60.0,0,1,2020
3,66.0,23.0,13.0,48.0,7.0,66.0,0,1,2020
3,65.0,23.0,12.0,57.0,5.0,65.0,0,1,2020
3,74.0,23.0,15.0,72.0,6.0,74.0,0,1,2020
3,56.0,21.0,11.0,61.0,5.0,61.0,3,1,2020
3,40.0,23.0,13.0,78.0,6.0,78.0,3,1,2020
3,61.0,23.0,11.0,73.0,3.0,73.0,3,1,2020
3,25.0,22.0,9.0,52.0,4.0,52.0,3,1,2020
3,70.0,22.0,15.0,59.0,4.0,70.0,0,1,2020
3,38.0,22.0,9.0,43.0,3.0,43.0,3,0,2020
3,62.0,21.0,25.0,28.0,4.0,62.0,0,1,2020
3,50.0,22.0,10.0,28.0,4.0,50.0,0,0,2020
3,52.0,22.0,14.0,40.0,4.0,52.0,0,1,2020
3,35.0,22.0,8.0,72.0,3.0,72.0,3,1,2020
3,64.0,22.0,16.0,78.0,3.0,78.0,3,1,2020
3,62.0,23.0,12.0,76.0,4.0,76.0,3,1,2020
3,63.0,22.0,20.0,54.0,5.0,63.0,0,1,2020
3,61.0,22.0,19.0,58.0,4.0,61.0,0,1,2020
3,50.0,22.0,14.0,49.0,5.0,50.0,0,0,2020
3,43.0,21.0,12.0,41.0,4.0,43.0,0,0,2020
3,55.0,22.0,13.0,35.0,3.0,55.0,0,1,2020
3,56.0,24.0,11.0,79.0,4.0,79.0,3,1,2020
3,64.0,24.0,13.0,87.0,5.0,87.0,3,1,2020
3,66.0,26.0,16.0,74.0,5.0,74.0,3,1,2020
3,72.0,23.0,13.0,45.0,4.0,72.0,0,1,2020
3,81.0,24.0,19.0,57.0,5.0,81.0,0,1,2020
3,63.0,24.0,9.0,70.0,4.0,70.0,3,1,2020
3,50.0,22.0,9.0,72.0,4.0,72.0,3,1,2020
3,54.0,23.0,10.0,75.0,4.0,75.0,3,1,2020
3,63.0,23.0,12.0,72.0,4.0,72.0,3,1,2020
3,76.0,23.0,14.0,62.0,3.0,76.0,0,1,2020
3,74.0,24.0,13.0,43.0,3.0,74.0,0,1,2020
3,70.0,23.0,14.0,59.0,4.0,70.0,0,1,2020
3,63.0,24.0,12.0,64.0,4.0,64.0,3,1,2020
3,54.0,22.0,10.0,53.0,4.0,54.0,0,1,2020
3,70.0,23.0,16.0,59.0,7.0,70.0,0,1,2020
3,60.0,22.0,12.0,53.0,4.0,60.0,0,1,2020
3,63.0,25.0,11.0,44.0,5.0,63.0,0,1,2020
3,53.0,22.0,14.0,57.0,5.0,57.0,3,1,2020
3,44.0,22.0,10.0,82.0,3.0,82.0,3,1,2020
3,77.0,22.0,49.5,77.0,9.0,77.0,0,1,2020
3,78.0,24.0,23.0,86.0,6.0,86.0,3,1,2020
3,68.0,25.0,14.0,52.0,5.0,68.0,0,1,2020
3,80.0,24.0,12.0,69.0,3.0,80.0,0,1,2020
3,78.0,24.0,11.0,66.0,4.0,78.0,0,1,2020
3,79.0,23.0,13.0,70.0,5.0,79.0,0,1,2020
3,63.0,22.0,8.0,74.0,4.0,74.0,3,1,2020
3,73.0,22.0,19.0,45.0,5.0,73.0,0,1,2020
3,58.0,23.0,14.0,47.0,6.0,58.0,0,1,2020
3,65.0,23.0,13.0,52.0,5.0,65.0,0,1,2020
3,67.0,24.0,9.0,45.0,4.0,67.0,0,1,2020
3,61.0,24.0,13.0,40.0,6.0,61.0,0,1,2020
3,56.0,23.0,8.0,44.0,4.0,56.0,0,1,2020
3,65.0,25.0,10.0,48.0,5.0,65.0,0,1,2020
3,52.0,22.0,8.0,97.0,4.0,97.0,3,1,2020
3,69.0,23.0,13.0,113.0,7.0,113.0,3,2,2020
3,86.0,23.0,18.0,53.0,5.0,86.0,0,1,2020
3,59.0,22.0,17.0,64.0,4.0,64.0,3,1,2020
3,67.0,25.0,14.0,51.0,3.0,67.0,0,1,2020
3,63.0,22.0,11.0,47.0,4.0,63.0,0,1,2020
3,52.0,27.0,5.0,26.0,4.0,52.0,0,1,2020
3,66.0,26.0,13.0,49.0,5.0,66.0,0,1,2020
3,59.0,24.0,10.0,73.0,4.0,73.0,3,1,2020
3,70.0,24.0,15.0,69.0,5.0,70.0,0,1,2020
3,57.0,24.0,12.0,87.0,4.0,87.0,3,1,2020
3,63.0,23.0,12.0,53.0,5.0,63.0,0,1,2020
3,55.0,25.0,7.0,67.0,4.0,67.0,3,1,2020
3,59.0,24.0,10.0,78.0,4.0,78.0,3,1,2020
